"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Takahito Nomura","Brewers","33","13.2","149","152","301","66.8 %","87.9","22.5 %","79.6","","","","","10.7 %","80.4","","","","","13.0 %","699"
"Ron Mahay","Cubs","31","14.2","99","153","252","71.8 %","88.1","13.5 %","81.0","","","","","14.7 %","78.2","","","","","","290"
"Mark Corey","- - -","27","22.0","205","282","487","72.1 %","91.1","","","","","18.1 %","75.4","9.8 %","79.3","","","","","6.0 %","870"
"Ben Diggins","Brewers","23","24.0","193","229","422","80.6 %","89.7","9.5 %","82.0","","","2.6 %","75.6","7.4 %","79.5","","","","","","1599"
"Dan Miceli","Rangers","31","8.1","59","86","145","65.3 %","90.4","18.1 %","83.0","","","","","16.7 %","83.6","","","","","0.7 %","1463"
"Jason Beverlin","- - -","28","19.2","175","269","444","61.6 %","88.8","33.1 %","76.3","","","","","5.3 %","81.8","","","","","14.9 %","1560"
"Matt Perisho","Tigers","27","10.1","61","101","162","60.5 %","88.9","","","","","31.5 %","78.3","8.0 %","78.4","","","","","","1423"
"Charles Nagy","Indians","35","48.2","290","479","769","54.5 %","85.0","","","","","35.4 %","76.6","10.1 %","79.0","","","","","2.2 %","397"
"Nate Field","Royals","26","5.0","39","67","106","66.7 %","83.8","20.0 %","68.8","","","","","13.3 %","83.0","","","","","0.9 %","599"
"Mark Grace","Diamondbacks","38","1.0","5","7","12","58.3 %","69.1","","","","","25.0 %","65.7","16.7 %","62.5","","","","","","56"
"Jason Standridge","Devil Rays","23","3.0","32","34","66","80.3 %","90.6","7.6 %","85.8","","","12.1 %","78.5","","","","","","","","1229"
"Mac Suzuki","Royals","27","21.0","170","199","369","73.8 %","78.0","6.3 %","76.4","","","4.2 %","55.1","8.8 %","69.7","7.1 %","57.8","","","35.0 %","1485"
"Shane Loux","Tigers","22","14.0","108","143","251","71.9 %","88.0","","","","","19.4 %","77.4","8.8 %","80.6","","","","","36.3 %","1613"
"Aaron Taylor","Mariners","24","5.0","33","60","93","76.2 %","85.4","17.5 %","82.6","","","","","6.4 %","83.0","","","","","32.3 %","1627"
"Matt Anderson","Tigers","25","11.0","85","134","219","83.0 %","95.6","12.6 %","85.3","","","","","","","4.4 %","85.7","","","16.9 %","459"
"Lorenzo Barcelo","White Sox","24","6.0","39","78","117","51.3 %","86.7","","","","","39.3 %","76.5","9.4 %","75.0","","","","","","1435"
"Duaner Sanchez","- - -","22","6.0","51","70","121","76.4 %","94.2","6.6 %","83.0","","","9.4 %","79.1","7.6 %","83.9","","","","","12.4 %","1518"
"Ben Howard","Padres","23","10.2","95","126","221","69.0 %","76.5","27.4 %","73.3","","","","","3.7 %","1.0","","","","","14.0 %","1452"
"Steve Smyth","Cubs","24","26.0","185","284","469","55.4 %","87.3","9.2 %","80.8","","","13.4 %","71.7","22.0 %","78.7","","","","","","1577"
"Bret Prinz","Diamondbacks","25","13.1","123","179","302","76.2 %","92.1","19.1 %","81.9","","","","","4.8 %","81.1","","","","","9.6 %","1474"
"Nate Teut","Marlins","26","7.1","56","76","132","59.9 %","87.3","28.0 %","78.3","","","","","12.1 %","79.1","","","","","","1487"
"Jim Parque","White Sox","26","25.1","199","290","489","70.1 %","84.9","","","","","16.6 %","73.6","13.3 %","78.9","","","","","","250"
"Kevin Frederick","Twins","25","11.2","94","108","202","72.5 %","89.7","22.5 %","77.6","","","","","5.1 %","82.9","","","","","11.9 %","1536"
"Aaron Myette","Rangers","24","48.1","439","626","1065","65.1 %","92.2","23.9 %","80.9","","","","","11.0 %","81.9","","","","","","1263"
"Robert Ellis","Dodgers","31","2.2","16","32","48","65.6 %","83.2","15.6 %","84.8","","","15.6 %","78.4","3.1 %","81.0","","","","","33.3 %","649"
"J.J. Trujillo","Padres","26","2.2","44","38","82","64.6 %","84.2","","","","","34.2 %","73.3","1.2 %","73.0","","","","","","1524"
"Eddie Oropesa","Diamondbacks","30","25.1","220","253","473","55.3 %","84.5","22.1 %","78.1","","","20.3 %","74.8","2.3 %","78.3","","","","","8.3 %","69"
"Victor Santos","Rockies","25","26.0","245","326","571","56.7 %","89.8","5.9 %","83.5","","","12.1 %","75.5","18.2 %","80.0","7.1 %","81.9","","","23.1 %","446"
"Terry Pearson","Tigers","30","6.0","34","61","95","65.9 %","89.5","27.5 %","79.1","","","","","6.6 %","79.7","","","","","4.2 %","487"
"Eric Cyr","Padres","23","6.0","51","72","123","71.3 %","90.4","","","","","23.0 %","79.6","5.7 %","83.5","","","","","0.8 %","1494"
"John Foster","Braves","24","5.0","61","75","136","74.3 %","90.0","16.9 %","79.7","","","","","8.8 %","83.5","","","","","","86"
"Brian Mallette","Brewers","27","5.0","35","51","86","70.6 %","74.8","21.6 %","60.5","","","7.8 %","57.0","","","","","","","40.7 %","1460"
"Armando Reynoso","Diamondbacks","36","1.2","17","26","43","79.0 %","85.1","","","","","10.5 %","78.0","10.5 %","82.0","","","","","55.8 %","72"
"Andrew Lorraine","Brewers","29","12.0","92","160","252","67.1 %","88.5","11.7 %","80.5","","","4.3 %","65.2","16.9 %","79.5","","","","","8.3 %","1583"
"Brandon Knight","Yankees","26","8.2","58","101","159","66.7 %","92.9","","","","","25.2 %","79.1","8.2 %","81.4","","","","","","831"
"Luis de los Santos","Devil Rays","24","14.0","96","168","264","66.7 %","90.6","","","","","17.8 %","77.3","15.5 %","84.1","","","","","","1203"
"Jeff Williams","Dodgers","30","10.0","95","132","227","65.1 %","87.4","","","","","27.5 %","78.4","7.4 %","76.9","","","","","16.7 %","674"
"Wes Obermueller","Royals","25","7.2","48","83","131","68.7 %","88.3","16.8 %","85.1","","","","","14.5 %","82.6","","","","","","1637"
"Nate Robertson","Marlins","24","8.1","60","92","152","63.8 %","89.9","26.3 %","80.5","","","","","9.9 %","81.5","","","","","","1620"
"Chad Durbin","Royals","24","8.1","64","102","166","75.9 %","88.6","","","","","13.3 %","76.3","10.8 %","81.6","","","","","","1442"
"Paul Abbott","Mariners","34","26.1","222","317","539","60.0 %","90.3","21.6 %","80.9","","","","","18.3 %","82.3","","","","","3.9 %","1061"
"Justin Kaye","Mariners","26","3.0","24","40","64","50.0 %","89.9","35.9 %","80.2","","","","","14.1 %","80.7","","","","","","1083"
"Adrian Hernandez","Yankees","27","6.0","51","74","125","60.5 %","87.9","","","","","25.0 %","80.6","14.5 %","80.6","","","","","0.8 %","1504"
"Matt Childers","Brewers","23","9.0","74","109","183","77.6 %","92.8","16.9 %","84.9","","","","","5.5 %","82.4","","","","","","1563"
"Sean DePaula","Indians","28","6.1","47","81","128","62.5 %","90.0","37.5 %","79.9","","","","","","","","","","","","377"
"Jesus Sanchez","Cubs","27","8.1","95","104","199","76.3 %","89.8","16.1 %","81.3","","","","","7.5 %","81.0","","","","","6.5 %","1476"
"Steve Bechler","Orioles","22","4.2","35","53","88","65.9 %","89.6","","","","","20.5 %","79.7","13.6 %","80.7","","","","","","1590"
"Dave Maurer","Indians","27","1.1","12","17","29","55.2 %","86.7","","","","","24.1 %","78.7","20.7 %","78.5","","","","","","394"
"Erik Bedard","Orioles","23","0.2","3","7","10","40.0 %","93.0","10.0 %","","","","40.0 %","80.0","10.0 %","83.0","","","","","","126"
"Matt Miller","Tigers","27","0.2","9","17","26","61.5 %","","38.5 %","","","","","","","","","","","","","479"
"Brian Cooper","Blue Jays","27","8.1","58","93","151","54.3 %","88.8","19.9 %","80.6","","","13.3 %","74.1","12.6 %","77.9","","","","","","1295"
"Danny Patterson","Tigers","31","3.0","18","40","58","77.6 %","91.4","","","","","","","","","22.4 %","81.2","","","","485"
"Bryan Rekar","Royals","30","7.0","60","87","147","67.8 %","89.6","26.0 %","82.5","","","","","6.2 %","83.5","","","","","0.7 %","625"
"Jaret Wright","Indians","26","18.1","205","264","469","74.0 %","91.5","7.7 %","82.8","","","10.5 %","78.4","7.9 %","83.1","","","","","","415"
"Mike Trombley","Twins","35","4.0","32","58","90","44.9 %","85.5","","","","","16.3 %","76.2","22.5 %","70.8","16.3 %","78.5","","","45.6 %","758"
"Tom Martin","Devil Rays","32","1.2","15","27","42","69.1 %","92.3","23.8 %","81.2","","","7.1 %","65.0","","","","","","","","1219"
"David Lundquist","Padres","29","2.2","35","34","69","68.4 %","1.3","10.5 %","","","","13.2 %","1.0","7.9 %","","","","","","44.9 %","1046"
"Erik Sabel","Tigers","27","0.0","2","3","5","100.0 %","85.0","","","","","","","","","","","","","","1517"
"Joe Rodriguez","- - -","27","4.0","45","53","98","51.0 %","87.6","36.7 %","78.6","","","","","12.2 %","81.3","","","","","","1180"
"Mark Watson","Mariners","28","4.0","45","59","104","44.2 %","89.0","19.2 %","83.0","","","26.0 %","78.6","10.6 %","83.0","","","","","","1526"
"Pasqual Coco","Blue Jays","24","1.0","23","21","44","77.5 %","91.3","2.5 %","82.0","","","","","20.0 %","82.0","","","","","9.1 %","1294"
"Ed Vosberg","Expos","40","1.0","13","18","31","66.7 %","","33.3 %","","","","","","","","","","","","80.7 %","1426"
"Bob File","Blue Jays","25","3.1","27","38","65","64.6 %","88.1","35.4 %","77.8","","","","","","","","","","","","1301"
"Scott Chiasson","Cubs","24","4.2","53","72","125","69.9 %","75.2","16.3 %","68.0","","","","","13.8 %","81.6","","","","","1.6 %","269"
"Kris Keller","Tigers","24","1.0","21","17","38","52.6 %","89.9","10.5 %","80.3","","","","","","","36.8 %","81.6","","","","473"
"Aaron Small","Braves","30","0.1","9","9","18","88.9 %","86.6","","","","","","","5.6 %","80.0","5.6 %","78.0","","","","1477"
"Jason Shiell","Padres","25","1.1","26","25","51","76.5 %","91.1","13.7 %","88.8","","","3.9 %","74.0","5.9 %","83.3","","","","","","1625"
"Reynaldo Garcia","Rangers","28","2.0","26","30","56","66.1 %","91.5","23.2 %","83.5","","","","","10.7 %","83.6","","","","","","1557"
"Hipolito Pichardo","Astros","32","0.1","14","10","24","87.5 %","87.9","8.3 %","80.5","","","","","4.2 %","83.0","","","","","","1472"
